datetime,Open,High,Low,Close,Adj Close,Volume
2012-04-12 00:00:00+00:00,33.25,34.21,32.0,34.0,21.3077339449,654700
2012-04-13 00:00:00+00:00,34.0,37.45,33.91,37.0,23.1878281165,1685000
2012-04-16 00:00:00+00:00,37.0,37.0,35.99,36.55,22.9058139908,550200
2012-04-17 00:00:00+00:00,36.4,36.75,36.0,36.0,22.5611300593,179600
2012-04-18 00:00:00+00:00,36.0,36.44,34.5,36.0,22.5611300593,207100
2012-04-19 00:00:00+00:00,36.0,37.22,35.8,36.0,22.5611300593,598100
2012-04-20 00:00:00+00:00,36.1,37.0,36.1,36.32,22.7616734376,149700
2012-04-23 00:00:00+00:00,36.24,36.24,35.42,35.68,22.360586681,95700
2012-04-24 00:00:00+00:00,36.0,36.0,34.68,34.75,21.7777574878,124500
2012-04-25 00:00:00+00:00,34.8,35.5,34.5,34.75,21.7777574878,266200
2012-04-26 00:00:00+00:00,34.61,34.99,34.44,34.95,21.9030970992,183900
2012-04-27 00:00:00+00:00,35.25,35.25,33.97,34.11,21.3766707312,536000
2012-04-30 00:00:00+00:00,34.34,34.9,34.0,34.05,21.3390688478,4105700
2012-05-01 00:00:00+00:00,33.74,34.1,32.58,32.76,20.530628354,6878600
2012-05-02 00:00:00+00:00,32.6,32.665,31.63,32.0,20.0543378305,11287600
2012-05-03 00:00:00+00:00,31.93,31.98,31.05,31.39,19.6720520156,11800000
2012-05-04 00:00:00+00:00,30.85,31.09,30.12,30.16,18.9012134052,10881000
2012-05-07 00:00:00+00:00,30.1,30.55,29.25,29.35,18.3935879789,12257200
2012-05-08 00:00:00+00:00,29.09,30.41,28.75,30.1,18.8636115218,14601300
2012-05-09 00:00:00+00:00,29.81,32.89,29.73,32.49,20.3614198785,13990000
2012-05-10 00:00:00+00:00,33.05,33.35,31.5199,32.48,20.3551528979,8862000
2012-05-11 00:00:00+00:00,31.73,32.15,31.4,31.83,19.9477991608,4460100
2012-05-14 00:00:00+00:00,31.19,31.58,30.765,31.32,19.6281831516,6398200
2012-05-15 00:00:00+00:00,31.35,32.32,31.06,31.67,19.8475274716,6362800
