datetime,open,high,low,close,volume,avg_price
2020-12-19 12:00:00,34.14,34.14,34.14,34.14,27816.75,34.14
2020-12-19 13:00:00,31.24,31.24,31.24,31.24,28371.0,31.24
2020-12-19 14:00:00,30.77,30.77,30.77,30.77,30219.0,30.77
2020-12-19 15:00:00,34.18,34.18,34.18,34.18,31269.5,34.18
2020-12-19 16:00:00,38.67,38.67,38.67,38.67,32901.25,38.67
2020-12-19 17:00:00,39.25,39.25,39.25,39.25,34536.5,39.25
2020-12-19 18:00:00,44.43,44.43,44.43,44.43,35150.25,44.43
2020-12-19 19:00:00,39.28,39.28,39.28,39.28,33431.25,39.28
2020-12-19 20:00:00,31.35,31.35,31.35,31.35,30499.5,31.35
2020-12-19 21:00:00,30.76,30.76,30.76,30.76,29315.5,30.76
2020-12-19 22:00:00,34.14,34.14,34.14,34.14,29493.25,34.14
2020-12-19 23:00:00,34.01,34.01,34.01,34.01,27594.75,34.01
2020-12-20 00:00:00,30.58,30.58,30.58,30.58,25106.25,30.58
2020-12-20 01:00:00,31.73,31.73,31.73,31.73,23945.0,31.73
2020-12-20 02:00:00,34.08,34.08,34.08,34.08,23615.25,34.08
2020-12-20 03:00:00,29.96,29.96,29.96,29.96,23459.5,29.96
2020-12-20 04:00:00,29.85,29.85,29.85,29.85,23921.75,29.85
2020-12-20 05:00:00,29.73,29.73,29.73,29.73,24463.5,29.73
2020-12-20 06:00:00,32.14,32.14,32.14,32.14,24401.0,32.14
2020-12-20 07:00:00,31.99,31.99,31.99,31.99,26953.75,31.99
2020-12-20 08:00:00,36.98,36.98,36.98,36.98,29902.25,36.98
2020-12-20 09:00:00,45.19,45.19,45.19,45.19,32665.5,45.19
2020-12-20 10:00:00,43.49,43.49,43.49,43.49,34940.25,43.49
2020-12-20 11:00:00,43.95,43.95,43.95,43.95,37582.5,43.95
2020-12-20 12:00:00,48.29,48.29,48.29,48.29,38612.75,48.29
2020-12-20 13:00:00,45.1,45.1,45.1,45.1,37893.0,45.1
2020-12-20 14:00:00,42.9,42.9,42.9,42.9,37605.5,42.9
2020-12-20 15:00:00,42.68,42.68,42.68,42.68,38721.75,42.68
2020-12-20 16:00:00,44.91,44.91,44.91,44.91,40498.25,44.91
2020-12-20 17:00:00,50.3,50.3,50.3,50.3,41906.0,50.3
2020-12-20 18:00:00,52.14,52.14,52.14,52.14,40657.5,52.14
2020-12-20 19:00:00,46.09,46.09,46.09,46.09,38804.75,46.09
2020-12-20 20:00:00,45.24,45.24,45.24,45.24,35916.25,45.24
2020-12-20 21:00:00,40.13,40.13,40.13,40.13,33339.0,40.13
2020-12-20 22:00:00,44.64,44.64,44.64,44.64,32699.5,44.64
2020-12-20 23:00:00,38.01,38.01,38.01,38.01,30205.25,38.01
2020-12-21 00:00:00,39.3,39.3,39.3,39.3,26596.25,39.3
2020-12-21 01:00:00,34.8,34.8,34.8,34.8,24453.5,34.8
2020-12-21 02:00:00,33.65,33.65,33.65,33.65,24252.75,33.65
2020-12-21 03:00:00,32.93,32.93,32.93,32.93,24748.75,32.93
2020-12-21 04:00:00,33.65,33.65,33.65,33.65,26767.5,33.65
2020-12-21 05:00:00,37.98,37.98,37.98,37.98,29330.25,37.98
2020-12-21 06:00:00,44.26,44.26,44.26,44.26,33973.75,44.26
2020-12-21 07:00:00,50.46,50.46,50.46,50.46,39279.75,50.46
2020-12-21 08:00:00,55.14,55.14,55.14,55.14,41979.0,55.14
2020-12-21 09:00:00,53.68,53.68,53.68,53.68,41977.75,53.68
2020-12-21 10:00:00,53.68,53.68,53.68,53.68,42069.25,53.68
2020-12-21 11:00:00,53.16,53.16,53.16,53.16,42371.25,53.16
2020-12-21 12:00:00,55.5,55.5,55.5,55.5,42638.0,55.5
2020-12-21 13:00:00,52.26,52.26,52.26,52.26,42563.0,52.26
2020-12-21 14:00:00,49.05,49.05,49.05,49.05,42698.5,49.05
2020-12-21 15:00:00,45.48,45.48,45.48,45.48,41341.5,45.48
2020-12-21 16:00:00,44.7,44.7,44.7,44.7,38763.75,44.7
2020-12-21 17:00:00,44.91,44.91,44.91,44.91,36602.75,44.91
2020-12-21 18:00:00,37.54,37.54,37.54,37.54,34472.75,37.54
2020-12-21 19:00:00,30.72,30.72,30.72,30.72,31265.75,30.72
2020-12-21 20:00:00,19.94,19.94,19.94,19.94,27614.25,19.94
2020-12-21 21:00:00,14.69,14.69,14.69,14.69,23803.5,14.69
2020-12-21 22:00:00,13.3,13.3,13.3,13.3,21654.0,13.3
2020-12-21 23:00:00,0.03,0.03,0.03,0.03,17183.5,0.03
2020-12-22 00:00:00,1.49,1.49,1.49,1.49,13733.5,1.49
2020-12-22 01:00:00,-0.02,-0.02,-0.02,-0.02,11277.5,-0.02
2020-12-22 02:00:00,-7.51,-7.51,-7.51,-7.51,11600.5,-7.51
2020-12-22 03:00:00,-9.8,-9.8,-9.8,-9.8,12128.5,-9.8
2020-12-22 04:00:00,-7.22,-7.22,-7.22,-7.22,11337.5,-7.22
2020-12-22 05:00:00,-1.13,-1.13,-1.13,-1.13,12710.5,-1.13
2020-12-22 06:00:00,1.34,1.34,1.34,1.34,16245.5,1.34
2020-12-22 07:00:00,27.25,27.25,27.25,27.25,20396.25,27.25
2020-12-22 08:00:00,29.99,29.99,29.99,29.99,23778.25,29.99
2020-12-22 09:00:00,32.27,32.27,32.27,32.27,24125.0,32.27
2020-12-22 10:00:00,27.95,27.95,27.95,27.95,23764.0,27.95
2020-12-22 11:00:00,33.22,33.22,33.22,33.22,23647.5,33.22
2020-12-22 12:00:00,34.27,34.27,34.27,34.27,23669.75,34.27
2020-12-22 13:00:00,34.11,34.11,34.11,34.11,25335.25,34.11
2020-12-22 14:00:00,36.26,36.26,36.26,36.26,28001.25,36.26
2020-12-22 15:00:00,44.95,44.95,44.95,44.95,32750.5,44.95
2020-12-22 16:00:00,49.05,49.05,49.05,49.05,38415.5,49.05
2020-12-22 17:00:00,55.91,55.91,55.91,55.91,43804.5,55.91
2020-12-22 18:00:00,54.15,54.15,54.15,54.15,46432.0,54.15
2020-12-22 19:00:00,53.9,53.9,53.9,53.9,47198.75,53.9
2020-12-22 20:00:00,47.87,47.87,47.87,47.87,45088.0,47.87
2020-12-22 21:00:00,42.28,42.28,42.28,42.28,42812.5,42.28
2020-12-22 22:00:00,43.98,43.98,43.98,43.98,41349.75,43.98
2020-12-22 23:00:00,40.0,40.0,40.0,40.0,37977.5,40.0
2020-12-23 00:00:00,38.6,38.6,38.6,38.6,34990.75,38.6
2020-12-23 01:00:00,34.2,34.2,34.2,34.2,34008.0,34.2
2020-12-23 02:00:00,33.57,33.57,33.57,33.57,34229.25,33.57
2020-12-23 03:00:00,33.55,33.55,33.55,33.55,34667.5,33.55
2020-12-23 04:00:00,35.36,35.36,35.36,35.36,36125.0,35.36
2020-12-23 05:00:00,39.76,39.76,39.76,39.76,39469.25,39.76
2020-12-23 06:00:00,43.9,43.9,43.9,43.9,44280.25,43.9
2020-12-23 07:00:00,46.72,46.72,46.72,46.72,49256.25,46.72
2020-12-23 08:00:00,52.94,52.94,52.94,52.94,51629.5,52.94
2020-12-23 09:00:00,53.14,53.14,53.14,53.14,51335.5,53.14
2020-12-23 10:00:00,54.0,54.0,54.0,54.0,50888.5,54.0
2020-12-23 11:00:00,55.93,55.93,55.93,55.93,50833.75,55.93
2020-12-23 12:00:00,56.0,56.0,56.0,56.0,50469.75,56.0
2020-12-23 13:00:00,54.51,54.51,54.51,54.51,48803.0,54.51
2020-12-23 14:00:00,49.97,49.97,49.97,49.97,47036.75,49.97
2020-12-23 15:00:00,46.92,46.92,46.92,46.92,46324.5,46.92
2020-12-23 16:00:00,46.75,46.75,46.75,46.75,45748.0,46.75
2020-12-23 17:00:00,52.08,52.08,52.08,52.08,43755.75,52.08
2020-12-23 18:00:00,51.13,51.13,51.13,51.13,41219.75,51.13
2020-12-23 19:00:00,44.82,44.82,44.82,44.82,37447.25,44.82
2020-12-23 20:00:00,40.25,40.25,40.25,40.25,32249.75,40.25
2020-12-23 21:00:00,33.15,33.15,33.15,33.15,28053.0,33.15
2020-12-23 22:00:00,30.39,30.39,30.39,30.39,25429.75,30.39
2020-12-23 23:00:00,25.85,25.85,25.85,25.85,22027.75,25.85
2020-12-24 00:00:00,1.59,1.59,1.59,1.59,17982.0,1.59
2020-12-24 01:00:00,4.57,4.57,4.57,4.57,15811.25,4.57
2020-12-24 02:00:00,4.41,4.41,4.41,4.41,13947.25,4.41
2020-12-24 03:00:00,-0.04,-0.04,-0.04,-0.04,13035.5,-0.04
2020-12-24 04:00:00,1.5,1.5,1.5,1.5,14096.75,1.5
2020-12-24 05:00:00,9.39,9.39,9.39,9.39,14619.0,9.39
2020-12-24 06:00:00,4.41,4.41,4.41,4.41,15998.5,4.41
2020-12-24 07:00:00,16.79,16.79,16.79,16.79,20037.0,16.79
2020-12-24 08:00:00,19.9,19.9,19.9,19.9,24430.75,19.9
2020-12-24 09:00:00,30.28,30.28,30.28,30.28,26925.75,30.28
2020-12-24 10:00:00,33.89,33.89,33.89,33.89,26904.25,33.89
2020-12-24 11:00:00,35.93,35.93,35.93,35.93,27628.25,35.93
2020-12-24 12:00:00,38.22,38.22,38.22,38.22,28723.5,38.22
2020-12-24 13:00:00,36.88,36.88,36.88,36.88,29314.0,36.88
2020-12-24 14:00:00,33.88,33.88,33.88,33.88,30414.5,33.88
2020-12-24 15:00:00,36.19,36.19,36.19,36.19,31634.0,36.19
2020-12-24 16:00:00,38.4,38.4,38.4,38.4,34622.25,38.4
2020-12-24 17:00:00,38.8,38.8,38.8,38.8,36284.0,38.8
2020-12-24 18:00:00,36.32,36.32,36.32,36.32,35005.25,36.32
2020-12-24 19:00:00,33.36,33.36,33.36,33.36,32478.5,33.36
2020-12-24 20:00:00,32.86,32.86,32.86,32.86,31150.25,32.86
2020-12-24 21:00:00,33.1,33.1,33.1,33.1,30296.0,33.1
2020-12-24 22:00:00,33.32,33.32,33.32,33.32,29965.5,33.32
2020-12-24 23:00:00,29.93,29.93,29.93,29.93,27839.5,29.93
2020-12-25 00:00:00,29.9,29.9,29.9,29.9,26308.75,29.9
2020-12-25 01:00:00,22.61,22.61,22.61,22.61,24936.75,22.61
2020-12-25 02:00:00,16.0,16.0,16.0,16.0,24041.75,16.0
2020-12-25 03:00:00,12.57,12.57,12.57,12.57,24228.0,12.57
2020-12-25 04:00:00,12.94,12.94,12.94,12.94,24556.5,12.94
2020-12-25 05:00:00,13.86,13.86,13.86,13.86,24894.5,13.86
2020-12-25 06:00:00,13.02,13.02,13.02,13.02,25571.5,13.02
2020-12-25 07:00:00,14.71,14.71,14.71,14.71,28152.75,14.71
2020-12-25 08:00:00,26.55,26.55,26.55,26.55,31657.75,26.55
2020-12-25 09:00:00,34.06,34.06,34.06,34.06,35811.5,34.06
2020-12-25 10:00:00,39.65,39.65,39.65,39.65,37951.5,39.65
2020-12-25 11:00:00,45.38,45.38,45.38,45.38,39890.0,45.38
2020-12-25 12:00:00,43.31,43.31,43.31,43.31,39080.75,43.31
2020-12-25 13:00:00,38.71,38.71,38.71,38.71,37249.5,38.71
2020-12-25 14:00:00,40.98,40.98,40.98,40.98,37863.75,40.98
2020-12-25 15:00:00,44.92,44.92,44.92,44.92,39742.25,44.92
2020-12-25 16:00:00,49.38,49.38,49.38,49.38,41718.5,49.38
2020-12-25 17:00:00,51.73,51.73,51.73,51.73,43136.0,51.73
2020-12-25 18:00:00,50.87,50.87,50.87,50.87,42679.25,50.87
2020-12-25 19:00:00,49.74,49.74,49.74,49.74,42310.5,49.74
2020-12-25 20:00:00,47.08,47.08,47.08,47.08,40671.25,47.08
2020-12-25 21:00:00,47.4,47.4,47.4,47.4,40046.5,47.4
2020-12-25 22:00:00,47.9,47.9,47.9,47.9,40584.0,47.9
2020-12-25 23:00:00,44.92,44.92,44.92,44.92,37320.25,44.92
2020-12-26 00:00:00,39.8,39.8,39.8,39.8,33839.5,39.8
2020-12-26 01:00:00,30.25,30.25,30.25,30.25,30702.75,30.25
2020-12-26 02:00:00,26.71,26.71,26.71,26.71,28553.5,26.71
2020-12-26 03:00:00,19.97,19.97,19.97,19.97,27546.0,19.97
2020-12-26 04:00:00,17.18,17.18,17.18,17.18,26527.25,17.18
2020-12-26 05:00:00,17.36,17.36,17.36,17.36,25064.0,17.36
2020-12-26 06:00:00,17.84,17.84,17.84,17.84,23175.25,17.84
2020-12-26 07:00:00,21.79,21.79,21.79,21.79,23871.5,21.79
2020-12-26 08:00:00,27.36,27.36,27.36,27.36,25432.75,27.36
2020-12-26 09:00:00,30.9,30.9,30.9,30.9,26093.25,30.9
2020-12-26 10:00:00,27.96,27.96,27.96,27.96,25788.25,27.96
2020-12-26 11:00:00,30.87,30.87,30.87,30.87,25956.0,30.87
2020-12-26 12:00:00,25.49,25.49,25.49,25.49,24585.5,25.49
2020-12-26 13:00:00,20.06,20.06,20.06,20.06,21871.75,20.06
2020-12-26 14:00:00,18.03,18.03,18.03,18.03,20479.75,18.03
2020-12-26 15:00:00,18.68,18.68,18.68,18.68,21153.25,18.68
2020-12-26 16:00:00,19.73,19.73,19.73,19.73,22289.75,19.73
2020-12-26 17:00:00,19.22,19.22,19.22,19.22,23144.0,19.22
2020-12-26 18:00:00,16.82,16.82,16.82,16.82,22333.5,16.82
2020-12-26 19:00:00,14.37,14.37,14.37,14.37,20426.0,14.37
2020-12-26 20:00:00,9.25,9.25,9.25,9.25,17385.75,9.25
2020-12-26 21:00:00,0.03,0.03,0.03,0.03,15704.75,0.03
2020-12-26 22:00:00,0.02,0.02,0.02,0.02,15601.25,0.02
2020-12-26 23:00:00,-10.08,-10.08,-10.08,-10.08,14407.5,-10.08
2020-12-27 00:00:00,-6.87,-6.87,-6.87,-6.87,11029.0,-6.87
2020-12-27 01:00:00,-12.45,-12.45,-12.45,-12.45,9664.25,-12.45
2020-12-27 02:00:00,-13.38,-13.38,-13.38,-13.38,8645.5,-13.38
2020-12-27 03:00:00,-19.09,-19.09,-19.09,-19.09,9241.25,-19.09
2020-12-27 04:00:00,-17.6,-17.6,-17.6,-17.6,8708.0,-17.6
2020-12-27 05:00:00,-22.16,-22.16,-22.16,-22.16,9468.75,-22.16
2020-12-27 06:00:00,-33.58,-33.58,-33.58,-33.58,8711.75,-33.58
2020-12-27 07:00:00,-29.9,-29.9,-29.9,-29.9,9058.5,-29.9
2020-12-27 08:00:00,-19.79,-19.79,-19.79,-19.79,10249.0,-19.79
2020-12-27 09:00:00,-13.3,-13.3,-13.3,-13.3,11927.0,-13.3
2020-12-27 10:00:00,-19.84,-19.84,-19.84,-19.84,12074.75,-19.84
2020-12-27 11:00:00,-12.1,-12.1,-12.1,-12.1,12834.75,-12.1
2020-12-27 12:00:00,-26.68,-26.68,-26.68,-26.68,13238.0,-26.68
2020-12-27 13:00:00,-30.0,-30.0,-30.0,-30.0,12171.25,-30.0
2020-12-27 14:00:00,-33.06,-33.06,-33.06,-33.06,12445.25,-33.06
2020-12-27 15:00:00,-29.96,-29.96,-29.96,-29.96,13464.25,-29.96
2020-12-27 16:00:00,-7.77,-7.77,-7.77,-7.77,15904.0,-7.77
2020-12-27 17:00:00,-0.58,-0.58,-0.58,-0.58,18646.25,-0.58
2020-12-27 18:00:00,0.06,0.06,0.06,0.06,17948.75,0.06
2020-12-27 19:00:00,0.08,0.08,0.08,0.08,17241.75,0.08
2020-12-27 20:00:00,0.1,0.1,0.1,0.1,16593.25,0.1
2020-12-27 21:00:00,8.98,8.98,8.98,8.98,16656.25,8.98
2020-12-27 22:00:00,10.11,10.11,10.11,10.11,18610.75,10.11
2020-12-27 23:00:00,5.91,5.91,5.91,5.91,17712.25,5.91
2020-12-28 00:00:00,4.5,4.5,4.5,4.5,17355.5,4.5
2020-12-28 01:00:00,2.75,2.75,2.75,2.75,17195.25,2.75
2020-12-28 02:00:00,5.5,5.5,5.5,5.5,18603.5,5.5
2020-12-28 03:00:00,5.91,5.91,5.91,5.91,20083.0,5.91
2020-12-28 04:00:00,9.09,9.09,9.09,9.09,23476.25,9.09
2020-12-28 05:00:00,20.43,20.43,20.43,20.43,26985.25,20.43
2020-12-28 06:00:00,35.1,35.1,35.1,35.1,31160.5,35.1
2020-12-28 07:00:00,45.27,45.27,45.27,45.27,36221.75,45.27
2020-12-28 08:00:00,49.23,49.23,49.23,49.23,40389.0,49.23
2020-12-28 09:00:00,49.59,49.59,49.59,49.59,42366.25,49.59
2020-12-28 10:00:00,51.17,51.17,51.17,51.17,43849.75,51.17
2020-12-28 11:00:00,51.5,51.5,51.5,51.5,45315.25,51.5
2020-12-28 12:00:00,51.96,51.96,51.96,51.96,46467.25,51.96
2020-12-28 13:00:00,50.95,50.95,50.95,50.95,46535.75,50.95
2020-12-28 14:00:00,51.93,51.93,51.93,51.93,46530.0,51.93
2020-12-28 15:00:00,50.6,50.6,50.6,50.6,47478.25,50.6
2020-12-28 16:00:00,52.44,52.44,52.44,52.44,49144.5,52.44
2020-12-28 17:00:00,56.98,56.98,56.98,56.98,50018.75,56.98
2020-12-28 18:00:00,56.95,56.95,56.95,56.95,49853.75,56.95
2020-12-28 19:00:00,55.59,55.59,55.59,55.59,48800.25,55.59
2020-12-28 20:00:00,49.01,49.01,49.01,49.01,46573.25,49.01
2020-12-28 21:00:00,45.6,45.6,45.6,45.6,44340.25,45.6
2020-12-28 22:00:00,46.9,46.9,46.9,46.9,42718.75,46.9
2020-12-28 23:00:00,42.14,42.14,42.14,42.14,39736.0,42.14
2020-12-29 00:00:00,38.8,38.8,38.8,38.8,37283.5,38.8
2020-12-29 01:00:00,39.34,39.34,39.34,39.34,35396.25,39.34
2020-12-29 02:00:00,37.87,37.87,37.87,37.87,34193.25,37.87
2020-12-29 03:00:00,34.27,34.27,34.27,34.27,33009.5,34.27
2020-12-29 04:00:00,34.06,34.06,34.06,34.06,32869.0,34.06
2020-12-29 05:00:00,37.26,37.26,37.26,37.26,33584.5,37.26
2020-12-29 06:00:00,43.3,43.3,43.3,43.3,34944.5,43.3
2020-12-29 07:00:00,49.19,49.19,49.19,49.19,37715.5,49.19
2020-12-29 08:00:00,54.25,54.25,54.25,54.25,40228.5,54.25
2020-12-29 09:00:00,55.34,55.34,55.34,55.34,41361.75,55.34
2020-12-29 10:00:00,51.23,51.23,51.23,51.23,41763.5,51.23
2020-12-29 11:00:00,54.4,54.4,54.4,54.4,41045.25,54.4
2020-12-29 12:00:00,55.0,55.0,55.0,55.0,40601.0,55.0
2020-12-29 13:00:00,52.41,52.41,52.41,52.41,40270.25,52.41
2020-12-29 14:00:00,53.64,53.64,53.64,53.64,39939.75,53.64
2020-12-29 15:00:00,54.58,54.58,54.58,54.58,40945.75,54.58
2020-12-29 16:00:00,54.6,54.6,54.6,54.6,43643.75,54.6
2020-12-29 17:00:00,55.39,55.39,55.39,55.39,45054.25,55.39
2020-12-29 18:00:00,53.13,53.13,53.13,53.13,44092.25,53.13
2020-12-29 19:00:00,50.84,50.84,50.84,50.84,41721.5,50.84
2020-12-29 20:00:00,43.76,43.76,43.76,43.76,38085.5,43.76
2020-12-29 21:00:00,39.34,39.34,39.34,39.34,34975.0,39.34
2020-12-29 22:00:00,37.83,37.83,37.83,37.83,32458.5,37.83
2020-12-29 23:00:00,29.18,29.18,29.18,29.18,30129.5,29.18
2020-12-30 00:00:00,38.05,38.05,38.05,38.05,27083.0,38.05
2020-12-30 01:00:00,36.01,36.01,36.01,36.01,24301.75,36.01
2020-12-30 02:00:00,32.6,32.6,32.6,32.6,23329.75,32.6
2020-12-30 03:00:00,32.01,32.01,32.01,32.01,22968.0,32.01
2020-12-30 04:00:00,32.6,32.6,32.6,32.6,23761.5,32.6
2020-12-30 05:00:00,36.03,36.03,36.03,36.03,25394.5,36.03
2020-12-30 06:00:00,37.51,37.51,37.51,37.51,27556.75,37.51
2020-12-30 07:00:00,47.18,47.18,47.18,47.18,31704.75,47.18
2020-12-30 08:00:00,53.01,53.01,53.01,53.01,34690.0,53.01
2020-12-30 09:00:00,54.0,54.0,54.0,54.0,35227.75,54.0
2020-12-30 10:00:00,53.45,53.45,53.45,53.45,34439.75,53.45
2020-12-30 11:00:00,51.95,51.95,51.95,51.95,34392.75,51.95
2020-12-30 12:00:00,55.63,55.63,55.63,55.63,34035.5,55.63
2020-12-30 13:00:00,54.07,54.07,54.07,54.07,35118.25,54.07
2020-12-30 14:00:00,53.95,53.95,53.95,53.95,37504.5,53.95
2020-12-30 15:00:00,55.61,55.61,55.61,55.61,38951.75,55.61
2020-12-30 16:00:00,56.08,56.08,56.08,56.08,40163.25,56.08
2020-12-30 17:00:00,60.0,60.0,60.0,60.0,41652.5,60.0
2020-12-30 18:00:00,56.32,56.32,56.32,56.32,40806.25,56.32
2020-12-30 19:00:00,53.6,53.6,53.6,53.6,38757.75,53.6
2020-12-30 20:00:00,52.38,52.38,52.38,52.38,34412.25,52.38
2020-12-30 21:00:00,46.88,46.88,46.88,46.88,30991.75,46.88
2020-12-30 22:00:00,43.22,43.22,43.22,43.22,29885.75,43.22
2020-12-30 23:00:00,37.43,37.43,37.43,37.43,27416.5,37.43
2020-12-31 00:00:00,38.54,38.54,38.54,38.54,24761.0,38.54
2020-12-31 01:00:00,35.0,35.0,35.0,35.0,22662.75,35.0
2020-12-31 02:00:00,32.13,32.13,32.13,32.13,22455.25,32.13
2020-12-31 03:00:00,29.24,29.24,29.24,29.24,22723.0,29.24
2020-12-31 04:00:00,31.67,31.67,31.67,31.67,24285.0,31.67
2020-12-31 05:00:00,34.0,34.0,34.0,34.0,25900.0,34.0
2020-12-31 06:00:00,33.85,33.85,33.85,33.85,27059.5,33.85
2020-12-31 07:00:00,37.97,37.97,37.97,37.97,29573.5,37.97
2020-12-31 08:00:00,46.59,46.59,46.59,46.59,31990.25,46.59
2020-12-31 09:00:00,48.19,48.19,48.19,48.19,33053.25,48.19
2020-12-31 10:00:00,43.23,43.23,43.23,43.23,32655.75,43.23
2020-12-31 11:00:00,43.57,43.57,43.57,43.57,33064.75,43.57
2020-12-31 12:00:00,50.52,50.52,50.52,50.52,34497.5,50.52
2020-12-31 13:00:00,52.36,52.36,52.36,52.36,35497.75,52.36
2020-12-31 14:00:00,53.08,53.08,53.08,53.08,38366.0,53.08
2020-12-31 15:00:00,56.54,56.54,56.54,56.54,41417.25,56.54
2020-12-31 16:00:00,59.2,59.2,59.2,59.2,44742.75,59.2
2020-12-31 17:00:00,61.34,61.34,61.34,61.34,47632.25,61.34
2020-12-31 18:00:00,61.08,61.08,61.08,61.08,48679.0,61.08
2020-12-31 19:00:00,59.47,59.47,59.47,59.47,46989.0,59.47
2020-12-31 20:00:00,56.7,56.7,56.7,56.7,43684.5,56.7
2020-12-31 21:00:00,52.44,52.44,52.44,52.44,42192.75,52.44
2020-12-31 22:00:00,51.86,51.86,51.86,51.86,42081.0,51.86
2020-12-31 23:00:00,52.26,52.26,52.26,52.26,40705.0,52.26
2021-01-01 00:00:00,50.87,50.87,50.87,50.87,40720.75,50.87
2021-01-01 01:00:00,48.19,48.19,48.19,48.19,39323.75,48.19
2021-01-01 02:00:00,44.68,44.68,44.68,44.68,37970.0,44.68
2021-01-01 03:00:00,42.92,42.92,42.92,42.92,37563.5,42.92
2021-01-01 04:00:00,40.39,40.39,40.39,40.39,37867.0,40.39
2021-01-01 05:00:00,40.2,40.2,40.2,40.2,37448.75,40.2
2021-01-01 06:00:00,39.63,39.63,39.63,39.63,36866.25,39.63
2021-01-01 07:00:00,40.09,40.09,40.09,40.09,37561.25,40.09
2021-01-01 08:00:00,41.27,41.27,41.27,41.27,38426.5,41.27
2021-01-01 09:00:00,44.88,44.88,44.88,44.88,39731.0,44.88
2021-01-01 10:00:00,45.0,45.0,45.0,45.0,40746.5,45.0
2021-01-01 11:00:00,47.2,47.2,47.2,47.2,42152.0,47.2
2021-01-01 12:00:00,50.78,50.78,50.78,50.78,43003.75,50.78
2021-01-01 13:00:00,45.49,45.49,45.49,45.49,42744.5,45.49
2021-01-01 14:00:00,44.73,44.73,44.73,44.73,43215.75,44.73
2021-01-01 15:00:00,46.59,46.59,46.59,46.59,45061.0,46.59
2021-01-01 16:00:00,52.99,52.99,52.99,52.99,47025.5,52.99
2021-01-01 17:00:00,60.26,60.26,60.26,60.26,49984.25,60.26
2021-01-01 18:00:00,60.61,60.61,60.61,60.61,50119.75,60.61
2021-01-01 19:00:00,60.36,60.36,60.36,60.36,48635.75,60.36
2021-01-01 20:00:00,57.4,57.4,57.4,57.4,46112.25,57.4
2021-01-01 21:00:00,53.86,53.86,53.86,53.86,44205.5,53.86
2021-01-01 22:00:00,53.45,53.45,53.45,53.45,43099.75,53.45
2021-01-01 23:00:00,49.72,49.72,49.72,49.72,40924.25,49.72
2021-01-02 00:00:00,46.69,46.69,46.69,46.69,38368.75,46.69
2021-01-02 01:00:00,42.43,42.43,42.43,42.43,36709.5,42.43
2021-01-02 02:00:00,41.09,41.09,41.09,41.09,35800.0,41.09
2021-01-02 03:00:00,40.0,40.0,40.0,40.0,35822.75,40.0
2021-01-02 04:00:00,37.55,37.55,37.55,37.55,36692.5,37.55
2021-01-02 05:00:00,39.0,39.0,39.0,39.0,37435.25,39.0
2021-01-02 06:00:00,42.09,42.09,42.09,42.09,38896.5,42.09
2021-01-02 07:00:00,44.96,44.96,44.96,44.96,41001.0,44.96
2021-01-02 08:00:00,48.45,48.45,48.45,48.45,43438.75,48.45
2021-01-02 09:00:00,52.0,52.0,52.0,52.0,46094.75,52.0
2021-01-02 10:00:00,52.0,52.0,52.0,52.0,47861.0,52.0
2021-01-02 11:00:00,52.15,52.15,52.15,52.15,49276.5,52.15
2021-01-02 12:00:00,55.95,55.95,55.95,55.95,50101.75,55.95
2021-01-02 13:00:00,52.0,52.0,52.0,52.0,49966.75,52.0
2021-01-02 14:00:00,50.69,50.69,50.69,50.69,50121.0,50.69
2021-01-02 15:00:00,53.45,53.45,53.45,53.45,50918.75,53.45
2021-01-02 16:00:00,59.99,59.99,59.99,59.99,52767.25,59.99
2021-01-02 17:00:00,62.0,62.0,62.0,62.0,55333.5,62.0
2021-01-02 18:00:00,63.08,63.08,63.08,63.08,54745.25,63.08
2021-01-02 19:00:00,62.17,62.17,62.17,62.17,52115.75,62.17
2021-01-02 20:00:00,60.03,60.03,60.03,60.03,48162.5,60.03
2021-01-02 21:00:00,55.03,55.03,55.03,55.03,45147.5,55.03
2021-01-02 22:00:00,52.25,52.25,52.25,52.25,43375.75,52.25
2021-01-02 23:00:00,48.45,48.45,48.45,48.45,39919.5,48.45
2021-01-03 00:00:00,46.11,46.11,46.11,46.11,35643.0,46.11
2021-01-03 01:00:00,43.0,43.0,43.0,43.0,32663.25,43.0
2021-01-03 02:00:00,39.55,39.55,39.55,39.55,30150.0,39.55
2021-01-03 03:00:00,35.18,35.18,35.18,35.18,29086.5,35.18
2021-01-03 04:00:00,33.45,33.45,33.45,33.45,28549.0,33.45
2021-01-03 05:00:00,32.37,32.37,32.37,32.37,27168.25,32.37
2021-01-03 06:00:00,31.7,31.7,31.7,31.7,25599.25,31.7
2021-01-03 07:00:00,32.63,32.63,32.63,32.63,25829.0,32.63
2021-01-03 08:00:00,36.9,36.9,36.9,36.9,28184.0,36.9
2021-01-03 09:00:00,36.96,36.96,36.96,36.96,30609.0,36.96
2021-01-03 10:00:00,36.96,36.96,36.96,36.96,32143.0,36.96
2021-01-03 11:00:00,43.72,43.72,43.72,43.72,34527.25,43.72
2021-01-03 12:00:00,47.71,47.71,47.71,47.71,34886.25,47.71
2021-01-03 13:00:00,40.41,40.41,40.41,40.41,34271.25,40.41
2021-01-03 14:00:00,39.66,39.66,39.66,39.66,33095.5,39.66
2021-01-03 15:00:00,39.57,39.57,39.57,39.57,34259.0,39.57
