Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,13.260000228881836,13.4350004196167,13.217499732971191,13.3125,8.290853500366211,10408800
2010-01-05,13.324999809265137,13.354999542236328,13.0649995803833,13.182499885559082,8.209893226623535,11186400
2010-01-06,13.15999984741211,13.335000038146973,13.157500267028809,13.3125,8.290853500366211,13493200
2010-01-07,13.297499656677246,13.300000190734863,13.162500381469727,13.274999618530273,8.267497062683105,9768800
2010-01-08,13.244999885559082,13.295000076293945,13.112500190734863,13.15999984741211,8.195878982543945,9074400
2010-01-11,13.192500114440918,13.4375,12.975000381469727,13.149999618530273,8.189648628234863,24571600
2010-01-12,13.050000190734863,13.050000190734863,12.755000114440918,12.829999923706055,7.990359783172607,22500400
2010-01-13,12.797499656677246,12.9375,12.645000457763672,12.875,8.018386840820312,23431200
2010-01-14,12.625,12.65999984741211,12.412500381469727,12.5024995803833,7.786395072937012,32314400
2010-01-15,12.427499771118164,12.657500267028809,12.352499961853027,12.637499809265137,7.870476245880127,24167600
2010-01-19,12.5600004196167,12.725000381469727,12.532500267028809,12.72249984741211,7.9234113693237305,14181200
2010-01-20,12.645000457763672,12.645000457763672,12.345000267028809,12.494999885559082,7.781726360321045,15854800
2010-01-21,12.482500076293945,12.577500343322754,12.225000381469727,12.257499694824219,7.633813381195068,18664400
2010-01-22,12.255000114440918,12.27750015258789,12.029999732971191,12.03499984741211,7.495245456695557,14230000
2010-01-25,12.102499961853027,12.135000228881836,11.920000076293945,11.9375,7.43452262878418,21731600
2010-01-26,12.125,12.392499923706055,12.02750015258789,12.305000305175781,7.663395881652832,25260000
2010-01-27,12.287500381469727,12.442500114440918,12.194999694824219,12.4399995803833,7.747472763061523,17494400
2010-01-28,12.454999923706055,12.454999923706055,12.217499732971191,12.2524995803833,7.630699157714844,13256400
2010-01-29,12.2475004196167,12.300000190734863,12.172499656677246,12.1899995803833,7.5917768478393555,23262800
2010-02-01,12.162500381469727,12.322500228881836,12.135000228881836,12.307499885559082,7.6649556159973145,11096400
2010-02-02,12.302499771118164,12.397500038146973,12.175000190734863,12.395000457763672,7.719450950622559,10453600
2010-02-03,12.324999809265137,12.369999885559082,12.272500038146973,12.350000381469727,7.691422462463379,15056800
2010-02-04,12.257499694824219,12.282500267028809,11.992500305175781,12.005000114440918,7.476560115814209,18499600
2010-02-05,11.982500076293945,12.0,11.6850004196167,11.850000381469727,7.380032539367676,25320000
2010-02-08,11.84749984741211,12.324999809265137,11.717499732971191,11.72249984741211,7.300624370574951,9212400
2010-02-09,11.795000076293945,11.832500457763672,11.579999923706055,11.614999771118164,7.233673572540283,29608800
2010-02-10,11.619999885559082,11.619999885559082,11.447500228881836,11.479999542236328,7.149598121643066,18621200
2010-02-11,11.4975004196167,11.522500038146973,11.367500305175781,11.489999771118164,7.155823707580566,17407600
2010-02-12,11.40250015258789,11.457500457763672,11.322500228881836,11.392499923706055,7.095102310180664,13014800
2010-02-16,11.454999923706055,11.59749984741211,11.454999923706055,11.595000267028809,7.221220016479492,11662400
2010-02-17,11.619999885559082,11.649999618530273,11.425000190734863,11.442500114440918,7.126241207122803,11451200
2010-02-18,11.462499618530273,11.475000381469727,11.392499923706055,11.4350004196167,7.121572017669678,11796000
2010-02-19,11.457500457763672,11.770000457763672,11.425000190734863,11.720000267028809,7.299065589904785,16754400
