Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,78.19999694824219,79.19999694824219,78.16000366210938,79.05999755859375,41.265472412109375,10173800
2010-01-05,79.22000122070312,79.62000274658203,78.72000122070312,79.62000274658203,41.557743072509766,10593700
2010-01-06,79.44000244140625,80.0,79.19000244140625,79.62999725341797,41.562965393066406,11014600
2010-01-07,79.36000061035156,79.69999694824219,78.97000122070312,79.33000183105469,41.4063720703125,9626900
2010-01-08,79.12000274658203,79.47000122070312,78.88999938964844,79.47000122070312,41.47945785522461,5624300
2010-01-11,80.16999816894531,81.08999633789062,80.05999755859375,80.87999725341797,42.21541213989258,11916800
2010-01-12,79.5199966430664,80.44999694824219,79.47000122070312,80.41000366210938,41.97007369995117,12175200
2010-01-13,80.2699966430664,80.41000366210938,79.08999633789062,79.80000305175781,41.651695251464844,10842200
2010-01-14,79.62999725341797,79.80000305175781,79.1500015258789,79.55000305175781,41.52119827270508,6721000
2010-01-15,79.54000091552734,79.69000244140625,78.27999877929688,79.2300033569336,41.35417938232422,13482300
2010-01-19,78.95999908447266,79.75,78.56999969482422,79.68000030517578,41.589054107666016,8722200
2010-01-20,78.70999908447266,78.93000030517578,77.6500015258789,78.1500015258789,40.79048538208008,8703800
2010-01-21,78.1500015258789,78.18000030517578,76.05999755859375,76.23999786376953,39.793540954589844,12573200
2010-01-22,75.9800033569336,76.58999633789062,74.43000030517578,74.58999633789062,38.932315826416016,13825000
2010-01-25,75.1500015258789,75.2699966430664,74.08999633789062,74.55000305175781,38.91144943237305,9129700
2010-01-26,74.08000183105469,74.87999725341797,73.69999694824219,74.1500015258789,38.70266342163086,10558200
2010-01-27,73.94000244140625,74.36000061035156,73.12999725341797,73.69999694824219,38.46778869628906,13373200
2010-01-28,73.97000122070312,74.18000030517578,72.31999969482422,73.23999786376953,38.22771453857422,12828800
2010-01-29,73.52999877929688,74.06999969482422,71.75,72.12000274658203,37.64311218261719,15265600
2010-02-01,72.69999694824219,73.73999786376953,72.13999938964844,73.58000183105469,38.405155181884766,11828500
2010-02-02,73.73999786376953,74.58000183105469,73.0,74.44999694824219,38.859256744384766,12947600
2010-02-03,74.18000030517578,74.36000061035156,73.05000305175781,73.20999908447266,38.212039947509766,14540300
2010-02-04,72.55999755859375,72.83000183105469,71.05999755859375,71.37000274658203,37.251644134521484,15248400
2010-02-05,71.0,71.23999786376953,69.55000305175781,71.18000030517578,37.15247344970703,17307000
2010-02-08,71.23999786376953,71.44999694824219,70.12999725341797,70.12999725341797,36.60442352294922,11595600
2010-02-09,70.88999938964844,72.02999877929688,70.81999969482422,71.30999755859375,37.22031784057617,13051900
2010-02-10,71.0199966430664,71.2300033569336,70.0,70.75,36.92803192138672,11618700
2010-02-11,70.72000122070312,72.11000061035156,70.30999755859375,71.7300033569336,37.43954086303711,11273800
2010-02-12,70.54000091552734,71.30000305175781,70.16999816894531,71.01000213623047,37.41846466064453,13809100
2010-02-16,71.98999786376953,73.31999969482422,71.93000030517578,72.98999786376953,38.46182632446289,14230800
2010-02-17,73.22000122070312,73.43000030517578,72.45999908447266,72.83999633789062,38.38279724121094,8728000
2010-02-18,72.69000244140625,73.72000122070312,72.33999633789062,73.62000274658203,38.79380798339844,9848000
2010-02-19,73.44000244140625,74.37999725341797,73.20999908447266,74.05000305175781,39.020389556884766,13113200
2010-02-22,74.16999816894531,74.22000122070312,72.79000091552734,72.95999908447266,38.446006774902344,8683400
2010-02-23,72.5999984741211,72.93000030517578,71.7699966430664,72.04000091552734,37.961212158203125,11907600
2010-02-24,72.12000274658203,72.44999694824219,71.61000061035156,72.33999633789062,38.11930465698242,8921000
2010-02-25,71.19000244140625,72.19000244140625,70.77999877929688,72.11000061035156,37.99810028076172,11761100
2010-02-26,72.19000244140625,72.69000244140625,71.81999969482422,72.30000305175781,38.09825134277344,8978800
2010-03-01,72.62999725341797,73.18000030517578,72.38999938964844,72.80999755859375,38.366973876953125,7428100
2010-03-02,73.18000030517578,73.91000366210938,73.01000213623047,73.31999969482422,38.63571548461914,9257200
2010-03-03,73.62999725341797,73.8499984741211,73.05999755859375,73.12999725341797,38.53560256958008,8194200
2010-03-04,73.06999969482422,73.5,72.70999908447266,73.08000183105469,38.509246826171875,9419900
2010-03-05,73.55000305175781,74.47000122070312,73.51000213623047,74.30000305175781,39.152130126953125,8750200
2010-03-08,74.48999786376953,74.87999725341797,74.1500015258789,74.63999938964844,39.331275939941406,6474000
2010-03-09,74.30000305175781,74.91000366210938,74.0,74.30000305175781,39.152130126953125,8480100
2010-03-10,74.13999938964844,74.33000183105469,73.25,73.95999908447266,38.972965240478516,14652900
2010-03-11,74.06999969482422,74.08999633789062,73.55000305175781,73.98999786376953,38.988773345947266,7024700
2010-03-12,74.16999816894531,74.23999786376953,73.51000213623047,73.72000122070312,38.846492767333984,7681900
2010-03-15,73.51000213623047,73.62999725341797,72.8499984741211,73.56999969482422,38.767452239990234,8807600
2010-03-16,73.9000015258789,74.12000274658203,73.41000366210938,73.9800033569336,38.983497619628906,9828300
2010-03-17,74.18000030517578,75.05999755859375,74.16000366210938,74.66999816894531,39.34708786010742,10292000
2010-03-18,74.8499984741211,75.06999969482422,74.23999786376953,74.76000213623047,39.3945198059082,9916100
2010-03-19,74.9800033569336,75.16000366210938,73.88999938964844,74.9800033569336,39.510459899902344,16610700
2010-03-22,74.16999816894531,74.87999725341797,74.0,74.45999908447266,39.2364387512207,9317900
2010-03-23,74.43000030517578,74.79000091552734,74.02999877929688,74.7699966430664,39.399803161621094,8006700
2010-03-24,74.2699966430664,74.5,73.77999877929688,73.93000030517578,38.957157135009766,8997600
2010-03-25,74.4000015258789,74.62000274658203,73.69000244140625,73.80000305175781,38.8886604309082,10510300
2010-03-26,74.0,74.87999725341797,73.81999969482422,74.43000030517578,39.22063064575195,10411500
2010-03-29,74.61000061035156,75.44000244140625,74.48999786376953,75.2300033569336,39.64219284057617,8818000
2010-03-30,75.2699966430664,75.5,74.95999908447266,75.30000305175781,39.6790771484375,6378100
2010-03-31,75.47000122070312,76.13999938964844,75.08000183105469,75.83000183105469,39.958343505859375,9875500
2010-04-01,76.4000015258789,77.12999725341797,76.33999633789062,76.69000244140625,40.411529541015625,7859300
2010-04-05,76.97000122070312,77.75,76.7300033569336,77.66000366210938,40.92266082763672,8108600
2010-04-06,77.56999969482422,78.0,77.19999694824219,77.87999725341797,41.03859329223633,6490000
2010-04-07,77.66999816894531,77.83000183105469,76.95999908447266,77.37000274658203,40.76985168457031,9431400
2010-04-08,76.93000030517578,78.0,76.62999725341797,77.66000366210938,40.92266082763672,6880500
2010-04-09,78.04000091552734,79.62000274658203,78.0,79.5,41.892242431640625,9804100
2010-04-12,79.5,80.80000305175781,79.37000274658203,80.43000030517578,42.382301330566406,10000000
2010-04-13,80.41999816894531,80.56999969482422,79.2699966430664,80.20999908447266,42.26638412475586,7978500
2010-04-14,80.45999908447266,80.61000061035156,80.02999877929688,80.58000183105469,42.46134567260742,7290400
2010-04-15,80.61000061035156,81.76000213623047,80.51000213623047,81.58999633789062,42.993560791015625,9702500
2010-04-16,81.45999908447266,81.9000015258789,80.27999877929688,80.75,42.55094528198242,12861900
2010-04-19,80.25,81.5,80.05000305175781,81.31999969482422,42.85130310058594,9335900
2010-04-20,81.81999969482422,82.36000061035156,81.66000366210938,82.05000305175781,43.235965728759766,11470000
2010-04-21,82.30000305175781,82.66999816894531,81.23999786376953,81.91999816894531,43.1674690246582,9416400
2010-04-22,81.11000061035156,81.44999694824219,80.63999938964844,81.19999694824219,42.78804016113281,9421100
2010-04-23,81.04000091552734,82.7699966430664,80.94999694824219,82.66999816894531,43.56269073486328,9918100
2010-04-26,82.5199966430664,83.13999938964844,82.33999633789062,82.58999633789062,43.5205078125,9792600
2010-04-27,82.08000183105469,82.51000213623047,80.06999969482422,80.2300033569336,42.27690505981445,13042800
2010-04-28,80.62000274658203,80.91999816894531,79.8499984741211,80.62000274658203,42.48243713378906,12115700
2010-04-29,81.19000244140625,82.98999786376953,81.19000244140625,82.29000091552734,43.3624267578125,12274500
2010-04-30,82.37000274658203,83.12999725341797,81.29000091552734,81.44000244140625,42.91452407836914,13910300
2010-05-03,81.95999908447266,83.41000366210938,81.33000183105469,82.83000183105469,43.6469612121582,11650700
2010-05-04,82.01000213623047,82.23999786376953,79.62999725341797,80.76000213623047,42.55618667602539,16274300
2010-05-05,79.69000244140625,80.7300033569336,79.44999694824219,80.19000244140625,42.25582504272461,13028600
2010-05-06,79.41000366210938,80.20999908447266,71.5,77.19999694824219,40.68026351928711,21059200
2010-05-07,77.22000122070312,78.61000061035156,76.41000366210938,77.0999984741211,40.6275634765625,21866100
2010-05-10,79.37000274658203,80.55999755859375,78.52999877929688,79.88999938964844,42.09776306152344,14661800
2010-05-11,79.63999938964844,80.75,79.48999786376953,79.69999694824219,41.99764633178711,12018600
2010-05-12,79.7699966430664,80.45999908447266,79.36000061035156,80.05999755859375,42.18734359741211,9257800
2010-05-13,79.80000305175781,80.05999755859375,78.75,78.91999816894531,41.586605072021484,10839600
2010-05-14,78.41999816894531,78.48999786376953,76.9800033569336,77.83000183105469,41.012245178222656,13602800
2010-05-17,77.38999938964844,77.94999694824219,75.94999694824219,77.7300033569336,41.342002868652344,14694000
2010-05-18,78.30999755859375,78.66999816894531,76.38999938964844,76.8499984741211,40.873966217041016,15321500
2010-05-19,76.3499984741211,77.0,75.54000091552734,76.5999984741211,40.740989685058594,10773200
2010-05-20,75.04000091552734,75.4000015258789,73.52999877929688,73.5999984741211,39.1453971862793,17879100
2010-05-21,72.3499984741211,74.6500015258789,72.0,74.4800033569336,39.613433837890625,15919100
2010-05-24,74.22000122070312,74.37999725341797,73.30999755859375,73.44000244140625,39.060302734375,10540700
2010-05-25,71.73999786376953,72.69000244140625,70.80000305175781,72.56999969482422,38.59756851196289,22304600
2010-05-26,73.19000244140625,73.5,71.44000244140625,71.55000305175781,38.0550651550293,16888700
2010-05-27,73.12999725341797,74.36000061035156,72.30000305175781,74.36000061035156,39.54962158203125,15252900
2010-05-28,74.0,74.4000015258789,73.04000091552734,73.87000274658203,39.289005279541016,14445500
2010-06-01,73.55999755859375,74.5199966430664,72.29000091552734,72.29000091552734,38.44865036010742,13966400
2010-06-02,72.66000366210938,74.12999725341797,72.12000274658203,74.12999725341797,39.427284240722656,15674100
2010-06-03,74.66000366210938,74.75,73.13999938964844,73.91000366210938,39.310264587402344,14278800
2010-06-04,72.1500015258789,72.70999908447266,70.80000305175781,71.27999877929688,37.91144943237305,18133300
2010-06-07,71.66000366210938,72.48999786376953,71.19000244140625,71.3499984741211,37.94868850708008,12324200
2010-06-08,71.68000030517578,71.7300033569336,69.81999969482422,71.0199966430664,37.77315902709961,16572400
2010-06-09,71.16999816894531,72.38999938964844,70.5999984741211,70.79000091552734,37.650856018066406,14074500
2010-06-10,72.87000274658203,74.16999816894531,72.69000244140625,74.16999816894531,39.448551177978516,13937400
2010-06-11,73.4800033569336,74.05999755859375,72.79000091552734,74.05999755859375,39.39004898071289,8346000
2010-06-14,74.2300033569336,75.54000091552734,74.16000366210938,74.18000030517578,39.4538688659668,11948000
2010-06-15,74.56999969482422,75.26000213623047,74.18000030517578,75.2300033569336,40.01233673095703,11760200
2010-06-16,74.61000061035156,75.38999938964844,74.44999694824219,74.94999694824219,39.86341094970703,10424400
2010-06-17,75.0199966430664,75.48999786376953,74.19999694824219,75.31999969482422,40.06019973754883,11113500
2010-06-18,75.47000122070312,75.75,74.9000015258789,75.5199966430664,40.16657257080078,13680200
2010-06-21,76.80999755859375,77.25,75.29000091552734,75.72000122070312,40.27295684814453,9347000
2010-06-22,75.44999694824219,75.72000122070312,73.87999725341797,74.0,39.358150482177734,10576400
