Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,12.488450050354004,12.61677360534668,12.47818374633789,12.61677360534668,7.161355972290039,1250989
2010-01-05,12.750229835510254,13.29432201385498,12.698901176452637,13.078739166259766,7.423569202423096,3024473
2010-01-06,13.094138145446777,13.130067825317383,12.863155364990234,12.90935230255127,7.3274245262146,2103280
2010-01-07,12.904218673706055,13.03254222869873,12.806693077087402,12.945281982421875,7.347818851470947,2382525
2010-01-08,12.976079940795898,13.017144203186035,12.822092056274414,13.017144203186035,7.388610363006592,839828
2010-01-11,13.03254222869873,13.273791313171387,13.027408599853516,13.089005470275879,7.429396152496338,1414814
2010-01-12,13.037674903869629,13.042807579040527,12.842622756958008,12.986346244812012,7.371126651763916,1209288
2010-01-13,13.047941207885742,13.217328071594238,12.893953323364258,12.960680961608887,7.356558322906494,2241072
2010-01-14,13.109537124633789,13.335386276245117,13.109537124633789,13.242993354797363,7.516800880432129,3756409
2010-01-15,13.248126029968262,13.248126029968262,13.01201057434082,13.160865783691406,7.470185279846191,1692474
2010-01-18,13.109537124633789,13.186531066894531,13.109537124633789,13.15060043334961,7.464359760284424,808081
2010-01-19,13.15060043334961,13.160865783691406,12.935015678405762,12.986346244812012,7.371126651763916,1590945
2010-01-20,12.981212615966797,13.006877899169922,12.657837867736816,12.739965438842773,7.231279373168945,1475354
2010-01-21,12.832358360290527,12.852889060974121,12.662969589233398,12.673235893249512,7.193403244018555,1029730
2010-01-22,12.637306213378906,12.637306213378906,12.308796882629395,12.313929557800293,6.989459037780762,1603142
2010-01-25,12.21640396118164,12.401189804077148,12.124011039733887,12.139410018920898,6.890401840209961,2988725
2010-01-26,12.082947731018066,12.170207977294922,11.91356086730957,12.098346710205078,6.867093563079834,2385247
2010-01-27,12.011087417602539,12.21640396118164,11.923827171325684,12.11374568939209,6.875833988189697,1245764
2010-01-28,12.17534065246582,12.46791934967041,11.959756851196289,11.980289459228516,6.800083160400391,2035141
2010-01-29,12.098346710205078,12.11374568939209,11.857097625732422,11.862231254577637,6.733073711395264,1731709
2010-02-01,11.816035270690918,11.980289459228516,11.687710762023926,11.949490547180176,6.782601356506348,1132282
2010-02-02,12.016220092773438,12.144542694091797,11.89302921295166,12.108613014221191,6.872920513153076,1229244
2010-02-03,12.15480899810791,12.421722412109375,11.964889526367188,12.011087417602539,6.817564010620117,2082165
2010-02-04,11.959756851196289,11.964889526367188,11.271943092346191,11.415664672851562,6.479598045349121,4297748
2010-02-05,11.343804359436035,11.374602317810059,10.645724296569824,11.1384859085083,6.322268962860107,6507192
2010-02-08,11.18981647491455,11.348937034606934,11.05635929107666,11.200081825256348,6.357234477996826,2810022
